1.921704456521739246e+02,1.226422282608695582e+02,8.483178260869568987e+01,8.378172826086958480e+01,8.833036956521738148e+01,8.607578260869566122e+01,1.025862173913044018e+02,2.754506521739130562e+02,4.007738695652173533e+02,5.202502499999998236e+02,5.243346956521736502e+02,6.796385652173912604e+02,7.818394239130437882e+02,7.507166521739134168e+02,7.358575434782605953e+02,7.277823804347826808e+02,8.127164239130433998e+02,1.236172956521738570e+03,1.739187804347826386e+03,1.665304163043477729e+03,1.578378630434782281e+03,1.430890195652173816e+03,1.079096413043477696e+03,6.330570326086954083e+02
1.902487411956521726e+02,1.214158059782608632e+02,3.987979148146232689e+01,3.918559365187761045e+01,4.590762506706488466e+01,4.672840358479172806e+01,1.015603552173913613e+02,2.726961456521739251e+02,3.421813271926291122e+02,5.150477474999997867e+02,5.190913486956519591e+02,6.099669791351558388e+02,7.099076815095969550e+02,7.042632142498506482e+02,6.748197711749221526e+02,6.698936894540066760e+02,7.188159158003352331e+02,8.237271513587273830e+02,8.676903967097671284e+02,8.017601795334611552e+02,7.396367977409840933e+02,7.291641225453954576e+02,7.915653494270368356e+02,6.267264622826083951e+02
