1.668630434782608418e+00,1.634782608695651396e+00,1.541000000000000147e+00,1.728358695652174370e+00,1.787130434782608690e+00,1.914750000000000174e+00,2.201978260869565052e+00,2.348493478260868983e+01,1.076798260869564956e+02,2.588651739130435203e+02,4.511659347826086446e+02,6.065629456521739939e+02,7.000935108695651934e+02,7.082956521739127993e+02,6.156865217391302849e+02,4.521300326086958989e+02,2.663409130434783378e+02,9.942263043478261864e+01,6.177945652173912450e+00,1.445032608695651755e+00,1.633152173913043237e+00,1.746119565217392200e+00,1.682782608695653215e+00,1.683771739130434542e+00
3.236292738610198061e-01,3.504530243930535360e-01,3.350097013520653144e-01,3.220397484757101525e-01,3.316930619331577290e-01,3.576766703930776004e-01,1.163795972129480383e+00,2.325008543478260137e+01,7.423542801476240527e+01,1.279777285336082429e+02,2.150753608658664859e+02,2.618317653851072464e+02,3.064757446414520246e+02,3.363508476555343236e+02,3.074367508898119468e+02,2.421254162924504385e+02,1.777576857696681714e+02,8.909118114248694553e+01,6.116166195652173343e+00,3.995726372199851495e-01,4.380120093346311916e-01,3.891026700988722276e-01,3.231370965639868142e-01,3.549532456431799821e-01
